internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
30777,Kokia lanceolata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Kokia,lanceolata,,,,,Lewton,
30919,Cyanea giffardii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,giffardii,,,,,Rock,
30921,Cyanea pycnocarpa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,pycnocarpa,,,,,(Hillebr.) E.Wimm.,
31011,Stenocarpus dumbeensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Stenocarpus,dumbeensis,,,,,Guillaumin,
31036,Weinmannia spiraeoides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Weinmannia,spiraeoides,,,,,A.Gray,There is some doubt as to its taxonomic status.
31311,Xanthostemon sebertii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Xanthostemon,sebertii,,,,,Guillaumin,
31636,Cnidoscolus fragrans,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Cnidoscolus,fragrans,,,,,(H.B. K.) Pohl,
18290783,Argocoffeopsis lemblinii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Argocoffeopsis,lemblinii,,,,,(A.Chev.) Robbr.,
32226,Byttneria ivorensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Byttneria,ivorensis,,,,,Hallé,
32433,Ormosia howii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Ormosia,howii,,,,,Merr. &amp; Chun ex H.Y.Chen,
32434,Otophora unilocularis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Otophora,unilocularis,,,,,(Leenh.) Lo,
32923,Sterculia khasiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Sterculia,khasiana,,,,,Debb. ex Biswas,
33469,Hopea shingkeng,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,Hopea,shingkeng,,,,,(Dunn) Bor,
33588,Cyanea superba subsp. regina,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,superba,subspecies (plantae),regina,,,(Wawra) Lammers,
33554,Cyanea pohaku,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,pohaku,,,,,Lammers,
33555,Euphorbia celastroides var. tomentella,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,celastroides,variety,tomentella,,,(Boiss.) Oudejans,
33556,Hibiscadelphus crucibracteatus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Hibiscadelphus,crucibracteatus,,,,,Hobdy,
33660,Ilex ternatiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,AQUIFOLIALES,AQUIFOLIACEAE,Ilex,ternatiflora,,,,,(C. Wright) R.A. Howard,
33673,Melicope obovata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,Melicope,obovata,,,,,(H.St.John) T.G.Hartley &amp; B.C.Stone,
33796,Myrcia skeldingii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Myrcia,skeldingii,,,,,Proctor,
34005,Cyanea arborea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,arborea,,,,,Hillebr.,
34035,Cyanea quercifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,quercifolia,,,,,(Hillebr.) E.Wimm.,
35036,Cupaniopsis crassivalvis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Cupaniopsis,crassivalvis,,,,,Radlk.,
3523,Caldwellia philyrina,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,EUCONULIDAE,Caldwellia,philyrina,,,,,"Morelet, 1851",
35379,Chrysophyllum januariense,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Chrysophyllum,januariense,,,,,Eichler,"Descrita em: Eichler, A., 1870. Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening i Kjøbenhavn 1870: 206.Popularmente conhecida por bapeba veludo (Lima, 2017)."
35330,Campomanesia lundiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Campomanesia,lundiana,,,,,(Kiaerskou) Mattos,
35350,Casearia quinduensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Casearia,quinduensis,,,,,Tul.,
35903,Pouteria stenophylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Pouteria,stenophylla,,,,,Baehni,"Descrita em: Candollea 9: 390, 1942. É reconhecida pelas folhas estreitas e lineares, muitas vezes mais longas do que largas (Pennington, 1990). A espécie foi avaliada como Extinta (EX) na Lista Vermelha da IUCN (Pires O'Brien, J., 1998)."
35920,Pradosia glaziovii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Pradosia,glaziovii,,,,,(Pierre) T.D.Penn.,
35926,Pradosia mutisii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Pradosia,mutisii,,,,,Cronquist,
36021,Ryania speciosa var. mutisii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Ryania,speciosa,variety,mutisii,,,Monachino,
36157,Pausinystalia brachythyrsum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Pausinystalia,brachythyrsum,,,,,(K.Schum.) W.Brandt,
3719,Campsicnemus mirabilis,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,DOLICHOPODIDAE,Campsicnemus,mirabilis,,,,,"(Grimshaw, 1902)",
3714,Campolaemus perexilis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VERTIGINIDAE,Campolaemus,perexilis,,,,,"Smith, 1892",
37958,Myrcia neocambessedeana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Myrcia,neocambessedeana,,,,,E.Lucas &amp; Sobral,
37904,Psidium dumetorum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Psidium,dumetorum,,,,,Proctor,
37924,Fitchia mangarevensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Fitchia,mangarevensis,,,,,F.Br.,
3878,Carelia cumingiana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,cumingiana,,,,,Newcomb,
3879,Carelia dolei,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,dolei,,,,,Newcomb,
3875,Carelia anceophila,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,anceophila,,,,,Newcomb,
3876,Carelia bicolor,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,bicolor,,,,,Newcomb,
3877,Carelia cochlea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,cochlea,,,,,Newcomb,
3880,Carelia evelynae,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,evelynae,,,,,Newcomb,
3886,Carelia lymani,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,lymani,,,,,Newcomb,
3881,Carelia glossema,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,glossema,,,,,Newcomb,
3888,Carelia necra,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,necra,,,,,Newcomb,
3882,Carelia hyattiana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,hyattiana,,,,,Newcomb,
3889,Carelia olivacea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,olivacea,,,,,Newcomb,
3883,Carelia kalalauensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,kalalauensis,,,,,Newcomb,
3884,Carelia knudseni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,knudseni,,,,,Newcomb,
3885,Carelia lirata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,lirata,,,,,Newcomb,
3887,Carelia mirabilis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,mirabilis,,,,,Newcomb,
3890,Carelia paradoxa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,paradoxa,,,,,Newcomb,
3896,Carelia turricula,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,turricula,,,,,Newcomb,
3891,Carelia periscelis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,periscelis,,,,,Newcomb,
3892,Carelia pilsbryi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,pilsbryi,,,,,Newcomb,
3893,Carelia sinclairi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,sinclairi,,,,,Newcomb,
3895,Carelia tenebrosa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,tenebrosa,,,,,Newcomb,
39179,Neomacounia nitida,PLANTAE,BRYOPHYTA,BRYOPSIDA,HYPNALES,NECKERACEAE,Neomacounia,nitida,,,,,(Lindb.) Ireland,
40091,Pachnodus velutinus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CERASTIDAE,Pachnodus,velutinus,,,,,"(Pfeiffer, 1841)",
40046,Clappia umbilicata,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,LITHOGLYPHIDAE,Clappia,umbilicata,,,,,"(Walker, 1904)",
40048,Pyrgulopsis nevadensis,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pyrgulopsis,nevadensis,,,,,"(Stearns, 1833)",
40053,Somatogyrus alcoviensis,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,LITHOGLYPHIDAE,Somatogyrus,alcoviensis,,,,,"Krieger, 1915",
40100,Elimia gibbera,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,gibbera,,,,,"(Goodrich, 1922)",
40101,Elimia lachryma,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,lachryma,,,,,"(Reeve, 1861)",Also treated under the genus <i>Goniobasis</i>.
40102,Elimia macglameriana,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,macglameriana,,,,,"(Goodrich, 1936)",
40726,Pentagenia robusta,ANIMALIA,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE,Pentagenia,robusta,,,,,"McDunnough, 1926",Note correction to scientific spelling of <i>Pantagenia</i> to <i>Pentagenia</i>.
41027,Graecoanatolica macedonica,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Graecoanatolica,macedonica,,,,,"Radoman &amp; Stanovic, 1978",
41213,Megalobulimus cardosoi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STROPHOCHEILIDAE,Megalobulimus,cardosoi,,,,,"(Morretes, 1952)","Genus and author names were incorrectly spelled as ""Megalolulimus"" and ""Moiretes"" in 1996 and 2000 Red Lists."
41254,Hypolimnus pedderensis,ANIMALIA,ANNELIDA,CLITELLATA,MEGADRILACEAE,MEGASCOLECIDAE,Hypolimnus,pedderensis,,,,,"(Jamieson, 1974)",Initially described as <i>Perionychella</i> (<i>Vesiculodrilus</i>) <i>pedderensis</i> by Jamieson (1974). Taxonomy revised by Blakenmore in 1996.
43993,Vanvoorstia bennettiana,PLANTAE,RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,DELESSERIACEAE,Vanvoorstia,bennettiana,,,,,(Harv.) Papenf.,"The genus <i>Vanvoorstia</i> contains three species. <i>Vanvoorstia spectabilis</i> and <i>V. coccinea</i> are common tropical (Indo-Pacific, including GBR) species, with the former also recorded from Lord Howe Island. While some confusion exists as to the exact differences between these two species (Price and Scott 1992), both are easily distinguished and considered very different from <i>V. bennettiana</i>, a very much smaller- and finer-meshed species in which the tetrasporangial stichidia are also easily defined.
<br>
<br>There are now four species. Eric Coppejans (pers. comm.) indicates that there is  a new species he described from East Africa which is probably Critically Endangered: <i>Vanvoorstia incipiens</i> De Clerck, Wynne & Coppejans (<i>Phycologia</i> 38 (1999): 394-400). This newly described species  occurs massively in a single (rather small) bay along the east coast of Zanzibar, at about low tide level (large amounts drifting or entangled to other seaweeds in intertidal pools). Coppejans carried out over 200 collecting excursions along the Kenyan, Tanzanian (incl. Zanzibar) coast and NEVER found a single specimen anywhere else than the type locality, where we find it again year after year. It doesn't occur in the neighbouring bays, which look ""identical"" to this one! If that bay would be disturbed (harbour, oil pollution, etc.) the only known (type) locality  would disappear and we would have a similar story there within the same genus!! Apparently some representatives do not succeed in colonizing larger areas!"
44074,Achyranthes atollensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,AMARANTHACEAE,Achyranthes,atollensis,,,,,H.St.John,Treated by some as a variety under <i>A. splendens</i> (<i>Achyranthes splendens</i> var. <i>atollensis</i> (H. St. John) Govaerts) see <i>World Checklist of Seed Plants</i> 1(1): 6. 1995.
44078,Argyroxiphium virescens,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Argyroxiphium,virescens,,,,,Hillebr.,
44093,Cyanea cylindrocalyx,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,cylindrocalyx,,,,,"(Gaudich.) Lammers, Givnish &amp; Sytsma","Synonym: <i>Cyanea grimesiana</i> ssp. <i>cylindrocalyx</i>.
<br>
<br>Information from NatureServe (2003): ""Treated as <i>Cyanea grimesiana</i> ssp. <i>cylindrocalyx</i> in the Hawaii Manual (Wagner <i>et al</i>., 1990); recognized as the species <i>Cyanea cylindrocalyx</i> in the Manual's Supplement (Wagner and Herbst, 1999) and by Kartesz (1999 Synthesis)""."
44101,Cyanea comata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,comata,,,,,Hillebr.,
44126,Clermontia multiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Clermontia,multiflora,,,,,Hillebr.,
44141,Cyanea copelandii subsp. copelandii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,copelandii,subspecies (plantae),copelandii,,,,
44867,Psiadia schweinfurthii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Psiadia,schweinfurthii,,,,,Balf.f.,
44850,Pluchea glutinosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Pluchea,glutinosa,,,,,Balf.f.,
45081,Valerianella affinis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,DIPSACALES,CAPRIFOLIACEAE,Valerianella,affinis,,,,,Balf.f.,
4636,Chilonopsis exulatus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,exulatus,,,,,"Reeve, 1852",
4638,Chilonopsis melanoides,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,melanoides,,,,,"Wollaston, 1878",
4635,Chilonopsis blofeldi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,blofeldi,,,,,"Forbes, 1852",
4637,Chilonopsis helena,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,helena,,,,,"Quoy &amp; Gaimard, 1833",
4640,Chilonopsis subplicatus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,subplicatus,,,,,"Sowerby, 1844",
4641,Chilonopsis subtruncatus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,subtruncatus,,,,,"Smith, 1892",
4642,Chilonopsis turtoni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,turtoni,,,,,"Smith, 1892",
46603,Adiantum lianxianense,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,PTERIDACEAE,Adiantum,lianxianense,,,,,Ching &amp; Y.X.Ling in Y.X.Ling,
4955,Clappia cahabensis,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,LITHOGLYPHIDAE,Clappia,cahabensis,,,,,"Clench, 1965",
4961,Clavicoccus erinaceus,ANIMALIA,ARTHROPODA,INSECTA,HEMIPTERA,PSEUDOCOCCIDAE,Clavicoccus,erinaceus,,,,,"Ferris, 1948",
5111,Coleophora leucochrysella,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,COLEOPHORIDAE,Coleophora,leucochrysella,,,,,"Clemens, 1863",
5119,Collisella edmitchelli,ANIMALIA,MOLLUSCA,GASTROPODA,PATELLIDA,NACELLIDAE,Collisella,edmitchelli,,,,,"Lipps, 1966",
5166,Colparion madgei,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Colparion,madgei,,,,,"Laidlaw, 1938",
5261,Conozoa hyalina,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Conozoa,hyalina,,,,,"(McNeil, 1901)",
5361,Coregonus alpenae,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,alpenae,,,,,"(Koelz, 1924)","Eschmeyer notes that this species was regarded as a synonym of <i>Coregonus zenithicus</i> by Lee <i>et al</i>. (1980), but was then recognised as a valid species by Smith (1985) and by Scott and Crossman (1998). However, FishBase list <i>C. alpenae</i> as a synonym of <i>C. zenithicus</i> following Page and Burr (1991)."
5367,Coregonus johannae,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,johannae,,,,,"(Wagner, 1910)",
5371,Coregonus nigripinnis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,nigripinnis,,,,,"(Milner, 1874)","There is considerable doubt as to whether this is a valid taxon, and some authors argue that it is just a form of <em>Coregonus artedi</em>."
5380,Coregonus oxyrinchus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,oxyrinchus,,,,,"(Linnaeus, 1758)","This species' taxonomy has been the subject of controversy with a number of studies suggesting it remains extant, although molecular studies (e.g., Hansen et al., 2008; Jacobsen et al., 2012) have failed to rule out that the extinct North Sea <em>Coregonus</em> populations were polyphyletic. The name <em>C. oxyrhynchus</em> continues to be misapplied to whitefishes (C. maraena) inhabiting rivers draining into the eastern North Sea in Germany and Denmark (e.g., Jepsen et al., 2012; Jensen et al., 2015)."
5794,Ctenoglypta newtoni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,EUCONULIDAE,Ctenoglypta,newtoni,,,,,"Nevil, 1871",
6020,Cyclophorus horridulum,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,CYCLOPHORIDAE,Cyclophorus,horridulum,,,,,"(Morelet, 1882)",
6025,Cyclosurus mariei,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,CYCLOPHORIDAE,Cyclosurus,mariei,,,,,"Morelet, 1881",
6061,Cylindraspis indica,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Cylindraspis,indica,,,,,"(Schneider, 1783)","The 1996 and 2000 IUCN Red Lists included <i>C. borbonica</i> as a separate species, this is now placed as a synonym of <i>C. indica</i>."
6062,Cylindraspis inepta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Cylindraspis,inepta,,,,,"(Günther, 1873)",
6063,Cylindraspis peltastes,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Cylindraspis,peltastes,,,,,"(Duméril &amp; Bibron, 1835)",
6064,Cylindraspis triserrata,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Cylindraspis,triserrata,,,,,"(Günther, 1873)",
6065,Cylindraspis vosmaeri,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Cylindraspis,vosmaeri,,,,,"(Suckow, 1798)",
60792,Tristramella intermedia,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tristramella,intermedia,,,,,"Steinitz &amp; Ben-Tuvia, 1959","Was previously included in <i>T. simonis</i>, but is valid as a separate species (N. Bogutskaya, pers. comm.)."
61394,Telestes ukliva,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Telestes,ukliva,,,,,"(Heckel, 1843)",
61345,Chondrostoma scodrense,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Chondrostoma,scodrense,,,,,"Elvira, 1987",
61365,Tristramella magdelainae,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tristramella,magdelainae,,,,,"(Lortet, 1883)",
61652,Astragalus nitidiflorus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Astragalus,nitidiflorus,,,,,Jiménez Mun. &amp; Pau,
6179,Cyprinus yilongensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyprinus,yilongensis,,,,,"Yang et al., 1977","<span class=""slabel""><span></span>"
63545,Begonia eiromischa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CUCURBITALES,BEGONIACEAE,Begonia,eiromischa,,,,,Ridl.,
6523,Diastole matafaoi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Diastole,matafaoi,,,,,"Baker, 1938",
6844,Drosophila lanaiensis,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,DROSOPHILIDAE,Drosophila,lanaiensis,,,,,"Grimshaw, 1901",
6917,Dupontia proletaria,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,EUCONULIDAE,Dupontia,proletaria,,,,,"Morelet, 1860",
7584,Elimia brevis,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,brevis,,,,,"(Reeve, 1860)",
7587,Elimia vanuxemiana,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,vanuxemiana,,,,,"I. Lea, 1843",Also treated under the genus <i>Goniobasis</i>.
7591,Elimia hartmaniana,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,hartmaniana,,,,,"(I. Lea, 1861)",
7592,Elimia impressa,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,impressa,,,,,"(I. Lea, 1841)",
7594,Elimia laeta,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,laeta,,,,,"(Jay, 1839)",
7596,Elimia pupaeformis,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,pupaeformis,,,,,"(I. Lea, 1864)",
7597,Elimia pygmaea,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,pygmaea,,,,,"(Smith, 1936)",
7863,Epioblasma arcaeformis,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Epioblasma,arcaeformis,,,,,"(I. Lea, 1831)",Was listed in the 1996 IUCN Red List under the name <i>Dysnomia arcaeformis?</i>.
7864,Epioblasma biemarginata,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Epioblasma,biemarginata,,,,,"(I. Lea, 1857)",Was listed in the 1996 IUCN Red List under the name <i>Dysnomia biemarginata?</i>.
7868,Epioblasma flexuosa,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Epioblasma,flexuosa,,,,,"(Rafinesque, 1820)",Was listed in the 1996 IUCN Red List under the name <i>Dysnomia flexuosa</i>.
7869,Epioblasma florentina ssp. florentina,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Epioblasma,florentina,subspecies,florentina,,,"(I. Lea, 1857)",
7872,Epioblasma haysiana,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Epioblasma,haysiana,,,,,"(I. Lea, 1834)",Was listed in the 1996 IUCN Red List under the name <i>Dysnomia haysiana</i>.
7874,Epioblasma lenior,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Epioblasma,lenior,,,,,"(I. Lea, 1842)",Was listed in the 1996 IUCN Red List under the name <i>Dysnomia lenior</i>.
7879,Epioblasma personata,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Epioblasma,personata,,,,,"(Say, 1829)","This species was historically placed in the genera <span style=""font-style: italic;"">Dysnomia </span>and <span style=""font-style: italic;"">Plagiola</span> (Johnson 1978) and is now placed in genus <span style=""font-style: italic;"">Epioblasma</span> (Williams <span style=""font-style: italic;"">et al</span>. 2008). <br/><br/>A list of synonyms for this species can be found on The MUSSEL project web site  (Graf and Cummings 2011)."
